id,partnerID,name,recurrence,capacity
352,7,Car ins,"{""timing"":3,""dayOfTheMonth"":5}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":10,""isNegative"":false}"
353,373,Projector TV,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":3000,""isNegative"":false}"
354,60,✨California✨,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":1500,""isNegative"":false}"
355,221,Dental Insurance,"{""timing"":3,""dayOfTheMonth"":15}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":42,""isNegative"":false}"
356,66,Car Insurance,"{""timing"":3,""dayOfTheMonth"":8}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":103,""isNegative"":false}"
357,66,Electric,"{""timing"":3,""dayOfTheMonth"":8}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":28,""isNegative"":false}"
358,66,Phone,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":240,""isNegative"":false}"
359,66,Car tags,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":60,""isNegative"":false}"
360,66,CCA,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":450,""isNegative"":false}"
361,66,Vet,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":200,""isNegative"":false}"
362,66,Phone-Mint,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":240,""isNegative"":false}"
363,66,Health Insurance,"{""timing"":3,""dayOfTheMonth"":28}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":63,""isNegative"":false}"
364,415,rent,"{""timing"":3,""dayOfTheMonth"":1}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":930,""isNegative"":false}"
365,415,car payment,"{""timing"":3,""dayOfTheMonth"":28}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":475,""isNegative"":false}"
366,415,dental,"{""timing"":3,""dayOfTheMonth"":15}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":150,""isNegative"":false}"
367,415,car insurance,"{""timing"":3,""dayOfTheMonth"":22}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":230,""isNegative"":false}"
368,415,phone bill,"{""timing"":3,""dayOfTheMonth"":7}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":140,""isNegative"":false}"
369,415,ipad,"{""timing"":3,""dayOfTheMonth"":28}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":70,""isNegative"":false}"
370,224,Laptop,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":1000,""isNegative"":false}"
371,200,Rent,"{""timing"":3,""dayOfTheMonth"":2}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":400,""isNegative"":false}"
372,301,Spotify,"{""timing"":3,""dayOfTheMonth"":1}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":11,""isNegative"":false}"
373,367,Car,"{""timing"":3,""dayOfTheMonth"":20}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":464,""isNegative"":false}"
374,367,Insurance,"{""timing"":3,""dayOfTheMonth"":27}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":177,""isNegative"":false}"
375,367,Lights,"{""timing"":3,""dayOfTheMonth"":28}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":180,""isNegative"":false}"
376,367,Drz,"{""timing"":3,""dayOfTheMonth"":13}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":100,""isNegative"":false}"
377,367,Phone,"{""timing"":3,""dayOfTheMonth"":18}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":50,""isNegative"":false}"
378,367,Wifi,"{""timing"":3,""dayOfTheMonth"":7}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":70,""isNegative"":false}"
379,367,Loan,"{""timing"":3,""dayOfTheMonth"":13}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":150,""isNegative"":false}"
380,480,Apple,"{""timing"":3,""dayOfTheMonth"":28}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":100,""isNegative"":false}"
381,115,Rent,"{""timing"":3,""dayOfTheMonth"":1}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":890,""isNegative"":false}"
382,193,Loan Payment for Gra,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":3000,""isNegative"":false}"
384,173,Student loans,"{""timing"":3,""dayOfTheMonth"":15}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":200,""isNegative"":false}"
385,173,Hawaii 2022,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":3500,""isNegative"":false}"
386,193,Stoarage Unit,"{""timing"":3,""dayOfTheMonth"":3}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":88,""isNegative"":false}"
387,7,Tesla,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":1000,""isNegative"":false}"
388,7,Rent,"{""timing"":3,""dayOfTheMonth"":1}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":1000,""isNegative"":false}"
389,7,Emergency Fund,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":3000,""isNegative"":false}"
390,7,Emergency Fund,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":3000,""isNegative"":false}"
391,7,Rent,"{""timing"":3,""dayOfTheMonth"":1}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":1000,""isNegative"":false}"
392,7,Electric,"{""timing"":3,""dayOfTheMonth"":15}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":80,""isNegative"":false}"
393,7,Netflix,"{""timing"":3,""dayOfTheMonth"":25}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":10,""isNegative"":false}"
394,7,Internet,"{""timing"":3,""dayOfTheMonth"":5}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":80,""isNegative"":false}"
395,7,Car Loan,"{""timing"":3,""dayOfTheMonth"":10}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":150,""isNegative"":false}"
396,7,Hawaii,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":700,""isNegative"":false}"
397,218,Rent,"{""timing"":3,""dayOfTheMonth"":1}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":850,""isNegative"":false}"
398,218,Rent,"{""timing"":3,""dayOfTheMonth"":1}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":850,""isNegative"":false}"
399,218,Emergency,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":2000,""isNegative"":false}"
400,218,Car,"{""timing"":3,""dayOfTheMonth"":15}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":410,""isNegative"":false}"
401,218,PCT Hike,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":5000,""isNegative"":false}"
402,221,Verizon,"{""timing"":3,""dayOfTheMonth"":4}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":250,""isNegative"":false}"
403,75,Rent,"{""timing"":3,""dayOfTheMonth"":18}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":400,""isNegative"":false}"
404,75,Car Insurance,"{""timing"":3,""dayOfTheMonth"":28}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":180,""isNegative"":false}"
405,415,rent,"{""timing"":3,""dayOfTheMonth"":1}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":920,""isNegative"":false}"
406,415,car payment,"{""timing"":3,""dayOfTheMonth"":28}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":475,""isNegative"":false}"
407,415,car insurance,"{""timing"":3,""dayOfTheMonth"":22}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":230,""isNegative"":false}"
408,415,dental,"{""timing"":3,""dayOfTheMonth"":15}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":150,""isNegative"":false}"
409,415,phone bill,"{""timing"":3,""dayOfTheMonth"":7}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":140,""isNegative"":false}"
410,415,ipad,"{""timing"":3,""dayOfTheMonth"":28}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":70,""isNegative"":false}"
411,415,paramount,"{""timing"":3,""dayOfTheMonth"":28}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":11,""isNegative"":false}"
412,158,Credit Card,"{""timing"":3,""dayOfTheMonth"":13}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":300,""isNegative"":false}"
413,33,Car note,"{""timing"":3,""dayOfTheMonth"":2}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":392,""isNegative"":false}"
414,33,Insurance,"{""timing"":3,""dayOfTheMonth"":15}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":286,""isNegative"":false}"
415,33,Save $100,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":10000,""isNegative"":false}"
416,33,Apple Card,"{""timing"":3,""dayOfTheMonth"":28}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":250,""isNegative"":false}"
417,33,Verizon,"{""timing"":3,""dayOfTheMonth"":7}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":132,""isNegative"":false}"
418,118,Quest 2,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":318,""isNegative"":false}"
419,7,Rent,"{""timing"":3,""dayOfTheMonth"":1}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":2000,""isNegative"":false}"
420,7,Student Loans,"{""timing"":3,""dayOfTheMonth"":5}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":250,""isNegative"":false}"
421,7,Electric,"{""timing"":3,""dayOfTheMonth"":10}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":80,""isNegative"":false}"
422,7,Tesla,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":20000,""isNegative"":false}"
423,219,Vacation,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":3000,""isNegative"":false}"
424,158,Christmas,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":1000,""isNegative"":false}"
425,311,ATT,"{""timing"":3,""dayOfTheMonth"":1}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":120,""isNegative"":false}"
426,7,Rent,"{""timing"":3,""dayOfTheMonth"":1}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":2000,""isNegative"":false}"
427,7,Student Loans,"{""timing"":3,""dayOfTheMonth"":5}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":350,""isNegative"":false}"
428,7,Electric,"{""timing"":3,""dayOfTheMonth"":15}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":80,""isNegative"":false}"
429,7,Phone Bill,"{""timing"":3,""dayOfTheMonth"":15}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":120,""isNegative"":false}"
430,7,Netflix,"{""timing"":3,""dayOfTheMonth"":16}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":12,""isNegative"":false}"
431,7,Tesla,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":20000,""isNegative"":false}"
432,193,Bumble,"{""timing"":3,""dayOfTheMonth"":9}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":33,""isNegative"":false}"
433,193,Duolingo,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":80,""isNegative"":false}"
434,7,Rent,"{""timing"":3,""dayOfTheMonth"":1}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":1000,""isNegative"":false}"
435,7,Rent,"{""timing"":3,""dayOfTheMonth"":1}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":500,""isNegative"":false}"
436,7,Rent,"{""timing"":3,""dayOfTheMonth"":1}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":500,""isNegative"":false}"
437,7,T,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":500,""isNegative"":false}"
438,7,Rent,"{""timing"":3,""dayOfTheMonth"":1}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":500,""isNegative"":false}"
439,7,R,"{""timing"":3,""dayOfTheMonth"":1}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":500,""isNegative"":false}"
440,7,Emergency Fund,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":6000,""isNegative"":false}"
441,7,Rent,"{""timing"":3,""dayOfTheMonth"":1}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":1800,""isNegative"":false}"
442,7,Electric,"{""timing"":3,""dayOfTheMonth"":5}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":80,""isNegative"":false}"
443,7,Student Loans,"{""timing"":3,""dayOfTheMonth"":10}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":450,""isNegative"":false}"
444,377,Christmas,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":750,""isNegative"":false}"
445,7,🏡 Rent,"{""timing"":3,""dayOfTheMonth"":1}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":1800,""isNegative"":false}"
446,7,📚 Student Loans,"{""timing"":3,""dayOfTheMonth"":15}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":450,""isNegative"":false}"
447,7,🚗 Car Payment,"{""timing"":3,""dayOfTheMonth"":7}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":300,""isNegative"":false}"
448,249,New Car,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":15000,""isNegative"":false}"
449,387,SoCal Gas,"{""timing"":3,""dayOfTheMonth"":10}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":60,""isNegative"":false}"
450,387,Auto Insurance,"{""timing"":3,""dayOfTheMonth"":19}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":138,""isNegative"":false}"
451,387,Honda,"{""timing"":3,""dayOfTheMonth"":20}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":500,""isNegative"":false}"
452,387,AAA Life,"{""timing"":3,""dayOfTheMonth"":9}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":29,""isNegative"":false}"
453,7,Rent,"{""timing"":3,""dayOfTheMonth"":1}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":1800,""isNegative"":false}"
454,7,Student Loans,"{""timing"":3,""dayOfTheMonth"":5}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":250,""isNegative"":false}"
455,7,Electric,"{""timing"":3,""dayOfTheMonth"":10}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":80,""isNegative"":false}"
456,7,Car Payment,"{""timing"":3,""dayOfTheMonth"":5}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":300,""isNegative"":false}"
458,193,Phone,"{""timing"":3,""dayOfTheMonth"":24}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":60,""isNegative"":false}"
491,193,Tinder,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":83,""isNegative"":false}"
493,409,Car tires,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":600,""isNegative"":false}"
494,409,New iPhone,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":750,""isNegative"":false}"
495,249,New Car 🚗,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":10000,""isNegative"":false}"
496,249,DJI Mini 2,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":500,""isNegative"":false}"
497,7,Rent,"{""timing"":3,""dayOfTheMonth"":1}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":1000,""isNegative"":false}"
498,7,Electric,"{""timing"":3,""dayOfTheMonth"":5}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":100,""isNegative"":false}"
499,7,Car Payment,"{""timing"":3,""dayOfTheMonth"":15}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":300,""isNegative"":false}"
500,7,Tesla,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":20000,""isNegative"":false}"
501,221,KIA,"{""timing"":3,""dayOfTheMonth"":1}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":578,""isNegative"":false}"
502,480,Buy a Car,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":5000,""isNegative"":false}"
503,7,Emergency Fund,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":6000,""isNegative"":false}"
504,193,German Phone,"{""timing"":3,""dayOfTheMonth"":7}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":40,""isNegative"":false}"
505,193,German Internet,"{""timing"":3,""dayOfTheMonth"":7}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":65,""isNegative"":false}"
506,7,Rent,"{""timing"":3,""dayOfTheMonth"":1}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":1000,""isNegative"":false}"
507,7,Student Loans,"{""timing"":3,""dayOfTheMonth"":5}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":300,""isNegative"":false}"
508,7,Car Loan,"{""timing"":3,""dayOfTheMonth"":5}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":200,""isNegative"":false}"
509,7,Food,"{""timing"":3,""dayOfTheMonth"":20}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":400,""isNegative"":false}"
510,477,House,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":20000,""isNegative"":false}"
511,477,Rent,"{""timing"":3,""dayOfTheMonth"":1}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":450,""isNegative"":false}"
512,477,Verizon,"{""timing"":3,""dayOfTheMonth"":1}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":65,""isNegative"":false}"
513,477,Car insurance,"{""timing"":3,""dayOfTheMonth"":25}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":200,""isNegative"":false}"
514,416,Credit card,"{""timing"":3,""dayOfTheMonth"":1}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":350,""isNegative"":false}"
515,416,Travel,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":5000,""isNegative"":false}"
516,416,Travel,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":5000,""isNegative"":false}"
517,416,Car,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":5000,""isNegative"":false}"
518,416,Airbnb,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":10000,""isNegative"":false}"
519,416,Rent,"{""timing"":3,""dayOfTheMonth"":1}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":200,""isNegative"":false}"
520,416,Internet,"{""timing"":3,""dayOfTheMonth"":16}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":100,""isNegative"":false}"
521,416,Groceries,"{""timing"":3,""dayOfTheMonth"":1}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":140,""isNegative"":false}"
522,416,Gas,"{""timing"":3,""dayOfTheMonth"":15}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":40,""isNegative"":false}"
523,416,CC,"{""timing"":3,""dayOfTheMonth"":1}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":350,""isNegative"":false}"
524,7,Cancun🏖,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":1000,""isNegative"":false}"
525,221,iTunes,"{""timing"":3,""dayOfTheMonth"":1}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":15,""isNegative"":false}"
526,421,Car Payment,"{""timing"":3,""dayOfTheMonth"":5}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":578,""isNegative"":false}"
527,7,Ski Trip,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":1200,""isNegative"":false}"
528,377,Lips,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":750,""isNegative"":false}"
529,523,London,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":6000,""isNegative"":false}"
530,523,Rent,"{""timing"":3,""dayOfTheMonth"":28}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":1000,""isNegative"":false}"
531,523,London,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":6000,""isNegative"":false}"
532,469,Debt free,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":3000,""isNegative"":false}"
533,377,🏡,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":10000,""isNegative"":false}"
534,221,Cd,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":2445,""isNegative"":false}"
535,221,Renta,"{""timing"":3,""dayOfTheMonth"":1}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":200,""isNegative"":false}"
536,221,Phones,"{""timing"":3,""dayOfTheMonth"":4}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":250,""isNegative"":false}"
537,221,Credit Card,"{""timing"":3,""dayOfTheMonth"":20}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":30,""isNegative"":false}"
538,221,Kia Insurance,"{""timing"":3,""dayOfTheMonth"":24}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":80,""isNegative"":false}"
539,221,LA Fin,"{""timing"":3,""dayOfTheMonth"":24}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":100,""isNegative"":false}"
540,221,Playstion,"{""timing"":3,""dayOfTheMonth"":26}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":10,""isNegative"":false}"
541,547,Car,"{""timing"":3,""dayOfTheMonth"":1}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":365,""isNegative"":false}"
542,547,Apartment,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":2500,""isNegative"":false}"
543,547,SpotifyApple,"{""timing"":3,""dayOfTheMonth"":16}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":16,""isNegative"":false}"
544,547,Credit card debt,"{""timing"":3,""dayOfTheMonth"":10}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":600,""isNegative"":false}"
545,561,Rent,"{""timing"":3,""dayOfTheMonth"":1}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":575,""isNegative"":false}"
546,575,Emergency,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":1000,""isNegative"":false}"
547,579,Rent,"{""timing"":3,""dayOfTheMonth"":1}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":1650,""isNegative"":false}"
